,date,time,retweet_count,neg,neu,pos,cmpd,IsTradingDay,is_retweet,numTweets,EMA5,EMA10,EMA20,Output
938,2019-10-09,13.908611111111114,10900.0,0.185,0.746,0.069,-0.6428,1,True,45,296.6749661978174,295.43083298847915,294.9612993646083,-1.0
939,2019-10-09,13.853888888888891,8725.0,0.0,0.58,0.42,0.8043,1,False,45,296.6749661978174,295.43083298847915,294.9612993646083,-1.0
940,2019-10-09,13.829166666666667,9832.0,0.134,0.484,0.381,0.68,1,False,45,296.6749661978174,295.43083298847915,294.9612993646083,-1.0
941,2019-10-09,13.788333333333336,7809.0,0.0,0.6859999999999999,0.314,0.7871,1,False,45,296.6749661978174,295.43083298847915,294.9612993646083,-1.0
942,2019-10-09,13.741666666666667,6684.0,0.0,1.0,0.0,0.0,1,True,45,296.6749661978174,295.43083298847915,294.9612993646083,-1.0
943,2019-10-09,12.729166666666664,20629.0,0.08199999999999999,0.9179999999999999,0.0,-0.5411,1,False,45,296.6749661978174,295.43083298847915,294.9612993646083,-1.0
944,2019-10-09,12.729166666666664,12675.0,0.255,0.609,0.136,-0.5691,1,False,45,296.6749661978174,295.43083298847915,294.9612993646083,-1.0
945,2019-10-09,12.367777777777777,16738.0,0.16699999999999998,0.7659999999999999,0.067,-0.6209,1,False,45,296.6749661978174,295.43083298847915,294.9612993646083,-1.0
946,2019-10-09,12.234166666666667,19662.0,0.209,0.6509999999999999,0.14,-0.7431,1,False,45,296.6749661978174,295.43083298847915,294.9612993646083,-1.0
947,2019-10-09,12.233888888888886,27560.0,0.278,0.614,0.109,-0.8941,1,False,45,296.6749661978174,295.43083298847915,294.9612993646083,-1.0
948,2019-10-09,11.645555555555555,3840.0,0.0,0.585,0.415,0.7269,1,True,45,296.6749661978174,295.43083298847915,294.9612993646083,-1.0
949,2019-10-09,11.602777777777776,16227.0,0.239,0.7609999999999999,0.0,-0.9041,1,False,45,296.6749661978174,295.43083298847915,294.9612993646083,-1.0
950,2019-10-09,11.286666666666667,14140.0,0.309,0.691,0.0,-0.4632,1,False,45,296.6749661978174,295.43083298847915,294.9612993646083,-1.0
951,2019-10-09,11.241666666666667,12952.0,0.45,0.55,0.0,-0.6239,1,False,45,296.6749661978174,295.43083298847915,294.9612993646083,-1.0
952,2019-10-09,11.206944444444444,9439.0,0.0,1.0,0.0,0.0,1,True,45,296.6749661978174,295.43083298847915,294.9612993646083,-1.0
953,2019-10-09,11.170555555555556,12656.0,0.156,0.779,0.065,-0.29600000000000004,1,False,45,296.6749661978174,295.43083298847915,294.9612993646083,-1.0
954,2019-10-09,11.170555555555556,11210.0,0.149,0.7859999999999999,0.065,-0.5385,1,False,45,296.6749661978174,295.43083298847915,294.9612993646083,-1.0
955,2019-10-09,10.795277777777779,12401.0,0.16699999999999998,0.7120000000000001,0.121,-0.2714,1,False,45,296.6749661978174,295.43083298847915,294.9612993646083,-1.0
956,2019-10-09,2.6563888888888894,22801.0,0.13699999999999998,0.782,0.08,-0.4003,1,False,45,296.6749661978174,295.43083298847915,294.9612993646083,-1.0
957,2019-10-09,2.2552777777777777,13194.0,0.084,0.8420000000000001,0.07400000000000001,-0.1007,1,False,45,296.6749661978174,295.43083298847915,294.9612993646083,-1.0
958,2019-10-09,2.038611111111111,8976.0,0.0,1.0,0.0,0.0,1,True,45,296.6749661978174,295.43083298847915,294.9612993646083,-1.0
959,2019-10-09,2.0108333333333333,11860.0,0.16699999999999998,0.534,0.3,0.4574,1,False,45,296.6749661978174,295.43083298847915,294.9612993646083,-1.0
960,2019-10-09,1.9866666666666664,13341.0,0.0,0.762,0.23800000000000002,0.6486,1,True,45,296.6749661978174,295.43083298847915,294.9612993646083,-1.0
961,2019-10-09,1.959722222222222,21790.0,0.08900000000000001,0.853,0.059000000000000004,0.0,1,False,45,296.6749661978174,295.43083298847915,294.9612993646083,-1.0
962,2019-10-09,1.8044444444444443,14626.0,0.0,1.0,0.0,0.0,1,True,45,296.6749661978174,295.43083298847915,294.9612993646083,-1.0
963,2019-10-09,1.7208333333333334,14047.0,0.042,0.872,0.085,0.4953,1,False,45,296.6749661978174,295.43083298847915,294.9612993646083,-1.0
964,2019-10-09,1.7208333333333334,10874.0,0.043,0.675,0.282,0.9134,1,False,45,296.6749661978174,295.43083298847915,294.9612993646083,-1.0
965,2019-10-08,22.482222222222227,19264.0,0.0,0.741,0.259,0.4199,1,False,45,295.81244929672613,294.7710180970301,294.59933087667235,1.0
966,2019-10-08,18.9125,17642.0,0.0,0.539,0.461,0.5307,1,False,45,295.81244929672613,294.7710180970301,294.59933087667235,1.0
967,2019-10-08,18.677777777777774,16645.0,0.0,0.8809999999999999,0.11900000000000001,0.68,1,False,45,295.81244929672613,294.7710180970301,294.59933087667235,1.0
968,2019-10-08,18.677222222222227,19977.0,0.0,0.909,0.091,0.5562,1,False,45,295.81244929672613,294.7710180970301,294.59933087667235,1.0
969,2019-10-08,17.51388888888889,13614.0,0.046,0.758,0.196,0.8453,1,False,45,295.81244929672613,294.7710180970301,294.59933087667235,1.0
970,2019-10-08,17.262777777777778,33462.0,0.0,1.0,0.0,0.0,1,True,45,295.81244929672613,294.7710180970301,294.59933087667235,1.0
971,2019-10-08,16.107222222222227,25639.0,0.298,0.7020000000000001,0.0,-0.7471,1,False,45,295.81244929672613,294.7710180970301,294.59933087667235,1.0
972,2019-10-08,14.599166666666667,13217.0,0.0,0.541,0.45899999999999996,0.9289,1,False,45,295.81244929672613,294.7710180970301,294.59933087667235,1.0
973,2019-10-08,14.518888888888887,22033.0,0.062,0.586,0.35100000000000003,0.9499,1,False,45,295.81244929672613,294.7710180970301,294.59933087667235,1.0
974,2019-10-08,14.418333333333333,15904.0,0.132,0.6,0.268,0.8690000000000001,1,False,45,295.81244929672613,294.7710180970301,294.59933087667235,1.0
975,2019-10-08,14.108055555555556,32589.0,0.07200000000000001,0.9279999999999999,0.0,-0.5411,1,False,45,295.81244929672613,294.7710180970301,294.59933087667235,1.0
976,2019-10-08,13.393055555555556,15048.0,0.054000000000000006,0.8170000000000001,0.129,0.4574,1,False,45,295.81244929672613,294.7710180970301,294.59933087667235,1.0
977,2019-10-08,13.388611111111109,20797.0,0.061,0.725,0.214,0.7812,1,False,45,295.81244929672613,294.7710180970301,294.59933087667235,1.0
978,2019-10-08,12.920277777777779,12558.0,0.141,0.815,0.044000000000000004,-0.7088,1,False,45,295.81244929672613,294.7710180970301,294.59933087667235,1.0
979,2019-10-08,12.92,16497.0,0.133,0.6559999999999999,0.21100000000000002,0.7776,1,False,45,295.81244929672613,294.7710180970301,294.59933087667235,1.0
980,2019-10-08,12.503055555555555,11721.0,0.063,0.747,0.19,0.6808,1,False,45,295.81244929672613,294.7710180970301,294.59933087667235,1.0
981,2019-10-08,12.502777777777776,14731.0,0.033,0.747,0.22,0.8689,1,False,45,295.81244929672613,294.7710180970301,294.59933087667235,1.0
982,2019-10-08,12.171388888888886,19940.0,0.13699999999999998,0.465,0.39799999999999996,0.9018,1,False,45,295.81244929672613,294.7710180970301,294.59933087667235,1.0
983,2019-10-08,12.071666666666667,13917.0,0.0,0.747,0.253,0.6588,1,True,45,295.81244929672613,294.7710180970301,294.59933087667235,1.0
984,2019-10-08,12.070277777777774,11921.0,0.324,0.6759999999999999,0.0,-0.8625,1,True,45,295.81244929672613,294.7710180970301,294.59933087667235,1.0
985,2019-10-08,4.403611111111111,9002.0,0.0,1.0,0.0,0.0,1,True,45,295.81244929672613,294.7710180970301,294.59933087667235,1.0
986,2019-10-08,4.392222222222221,8126.0,0.0,0.865,0.135,0.2942,1,True,45,295.81244929672613,294.7710180970301,294.59933087667235,1.0
987,2019-10-08,4.384722222222221,12097.0,0.0,0.89,0.11,0.2732,1,True,45,295.81244929672613,294.7710180970301,294.59933087667235,1.0
988,2019-10-08,4.370555555555557,8279.0,0.0,0.8420000000000001,0.158,0.4926,1,True,45,295.81244929672613,294.7710180970301,294.59933087667235,1.0
989,2019-10-08,4.365,7686.0,0.0,0.617,0.38299999999999995,0.8519,1,True,45,295.81244929672613,294.7710180970301,294.59933087667235,1.0
990,2019-10-08,4.359444444444445,16385.0,0.22899999999999998,0.659,0.11199999999999999,-0.4588,1,True,45,295.81244929672613,294.7710180970301,294.59933087667235,1.0
991,2019-10-08,4.248611111111111,17114.0,0.0,0.905,0.095,0.2263,1,True,45,295.81244929672613,294.7710180970301,294.59933087667235,1.0
992,2019-10-08,4.2252777777777775,19833.0,0.0,1.0,0.0,0.0,1,False,45,295.81244929672613,294.7710180970301,294.59933087667235,1.0
993,2019-10-08,4.158611111111111,8776.0,0.0,0.815,0.185,0.5267,1,True,45,295.81244929672613,294.7710180970301,294.59933087667235,1.0
994,2019-10-08,4.149166666666667,6286.0,0.0,0.907,0.09300000000000001,0.2401,1,True,45,295.81244929672613,294.7710180970301,294.59933087667235,1.0
995,2019-10-08,4.115833333333334,12635.0,0.087,0.9129999999999999,0.0,-0.2263,1,True,45,295.81244929672613,294.7710180970301,294.59933087667235,1.0
996,2019-10-08,4.1002777777777775,8726.0,0.107,0.893,0.0,-0.34,1,True,45,295.81244929672613,294.7710180970301,294.59933087667235,1.0
997,2019-10-08,4.091388888888889,8780.0,0.424,0.5760000000000001,0.0,-0.7096,1,True,45,295.81244929672613,294.7710180970301,294.59933087667235,1.0
998,2019-10-08,4.073611111111111,8956.0,0.0,0.8640000000000001,0.136,0.2235,1,True,45,295.81244929672613,294.7710180970301,294.59933087667235,1.0
999,2019-10-08,4.0727777777777785,6912.0,0.0,0.657,0.34299999999999997,0.872,1,True,45,295.81244929672613,294.7710180970301,294.59933087667235,1.0
1000,2019-10-08,4.037222222222222,12265.0,0.0,1.0,0.0,0.0,1,True,45,295.81244929672613,294.7710180970301,294.59933087667235,1.0
1001,2019-10-08,4.0327777777777785,5694.0,0.0,1.0,0.0,0.0,1,True,45,295.81244929672613,294.7710180970301,294.59933087667235,1.0
1002,2019-10-08,4.029444444444445,6477.0,0.39399999999999996,0.606,0.0,-0.8859999999999999,1,True,45,295.81244929672613,294.7710180970301,294.59933087667235,1.0
1003,2019-10-08,4.0216666666666665,4356.0,0.0,0.8590000000000001,0.141,0.4215,1,True,45,295.81244929672613,294.7710180970301,294.59933087667235,1.0
1004,2019-10-08,3.958055555555556,10085.0,0.14800000000000002,0.852,0.0,-0.3818,1,True,45,295.81244929672613,294.7710180970301,294.59933087667235,1.0
1005,2019-10-08,3.9161111111111113,14990.0,0.0,1.0,0.0,0.0,1,True,45,295.81244929672613,294.7710180970301,294.59933087667235,1.0
1006,2019-10-08,3.876944444444444,15595.0,0.319,0.627,0.053,-0.9246,1,False,45,295.81244929672613,294.7710180970301,294.59933087667235,1.0
1007,2019-10-08,3.7147222222222216,16956.0,0.132,0.868,0.0,-0.4101,1,True,45,295.81244929672613,294.7710180970301,294.59933087667235,1.0
1008,2019-10-08,3.7077777777777787,15728.0,0.0,1.0,0.0,0.0,1,True,45,295.81244929672613,294.7710180970301,294.59933087667235,1.0
1009,2019-10-08,3.681666666666666,11280.0,0.0,1.0,0.0,0.0,1,True,45,295.81244929672613,294.7710180970301,294.59933087667235,1.0
1010,2019-10-07,16.877777777777773,17998.0,0.0,0.41700000000000004,0.583,0.4199,1,False,25,294.27867394508917,293.8579110074812,294.1487341268484,-1.0
1011,2019-10-07,16.801666666666666,14131.0,0.0,0.635,0.365,0.3182,1,False,25,294.27867394508917,293.8579110074812,294.1487341268484,-1.0
1012,2019-10-07,15.635833333333334,40657.0,0.159,0.6709999999999999,0.17,0.1619,1,False,25,294.27867394508917,293.8579110074812,294.1487341268484,-1.0
1013,2019-10-07,15.635833333333334,19425.0,0.02,0.731,0.249,0.9416,1,False,25,294.27867394508917,293.8579110074812,294.1487341268484,-1.0
1014,2019-10-07,15.446388888888887,6434.0,0.0,0.909,0.091,0.2263,1,True,25,294.27867394508917,293.8579110074812,294.1487341268484,-1.0
1015,2019-10-07,15.441388888888891,7734.0,0.17800000000000002,0.8220000000000001,0.0,-0.6956,1,True,25,294.27867394508917,293.8579110074812,294.1487341268484,-1.0
1016,2019-10-07,15.427777777777774,4997.0,0.298,0.662,0.04,-0.8555,1,True,25,294.27867394508917,293.8579110074812,294.1487341268484,-1.0
1017,2019-10-07,15.417222222222223,4994.0,0.0,1.0,0.0,0.0,1,True,25,294.27867394508917,293.8579110074812,294.1487341268484,-1.0
1018,2019-10-07,15.405,4240.0,0.0,1.0,0.0,0.0,1,True,25,294.27867394508917,293.8579110074812,294.1487341268484,-1.0
1019,2019-10-07,15.385833333333334,12289.0,0.0,0.858,0.142,0.4847,1,True,25,294.27867394508917,293.8579110074812,294.1487341268484,-1.0
1020,2019-10-07,15.346944444444444,15897.0,0.122,0.7829999999999999,0.095,-0.3578,1,False,25,294.27867394508917,293.8579110074812,294.1487341268484,-1.0
1021,2019-10-07,15.346666666666666,21442.0,0.14800000000000002,0.629,0.223,0.6815,1,False,25,294.27867394508917,293.8579110074812,294.1487341268484,-1.0
1022,2019-10-07,14.340555555555556,18981.0,0.081,0.862,0.057,-0.2714,1,False,25,294.27867394508917,293.8579110074812,294.1487341268484,-1.0
1023,2019-10-07,14.018055555555556,11867.0,0.0,1.0,0.0,0.0,1,False,25,294.27867394508917,293.8579110074812,294.1487341268484,-1.0
1024,2019-10-07,14.017777777777773,18165.0,0.0,0.953,0.047,0.2732,1,False,25,294.27867394508917,293.8579110074812,294.1487341268484,-1.0
1025,2019-10-07,13.639166666666664,14736.0,0.0,0.9009999999999999,0.099,0.4926,1,False,25,294.27867394508917,293.8579110074812,294.1487341268484,-1.0
1026,2019-10-07,12.079166666666667,17105.0,0.135,0.7090000000000001,0.156,0.2584,1,False,25,294.27867394508917,293.8579110074812,294.1487341268484,-1.0
1027,2019-10-07,11.861944444444443,18538.0,0.0,0.669,0.331,0.9573,1,False,25,294.27867394508917,293.8579110074812,294.1487341268484,-1.0
1028,2019-10-07,11.676666666666666,15906.0,0.203,0.7709999999999999,0.026000000000000002,-0.8268,1,False,25,294.27867394508917,293.8579110074812,294.1487341268484,-1.0
1029,2019-10-07,11.676388888888885,16178.0,0.23,0.617,0.153,-0.6956,1,False,25,294.27867394508917,293.8579110074812,294.1487341268484,-1.0
1030,2019-10-07,11.676111111111114,7294.0,0.066,0.768,0.166,0.8666,1,False,25,294.27867394508917,293.8579110074812,294.1487341268484,-1.0
1031,2019-10-07,11.676111111111114,8006.0,0.165,0.835,0.0,-0.836,1,False,25,294.27867394508917,293.8579110074812,294.1487341268484,-1.0
1032,2019-10-07,11.675833333333333,21265.0,0.139,0.8109999999999999,0.049,-0.6249,1,False,25,294.27867394508917,293.8579110074812,294.1487341268484,-1.0
1033,2019-10-07,2.4638888888888895,27178.0,0.258,0.742,0.0,-0.9098,1,False,25,294.27867394508917,293.8579110074812,294.1487341268484,-1.0
1034,2019-10-07,2.4636111111111108,28742.0,0.253,0.747,0.0,-0.9169,1,False,25,294.27867394508917,293.8579110074812,294.1487341268484,-1.0
1035,2019-10-06,23.91416666666667,20112.0,0.0,0.833,0.16699999999999998,0.8553,0,False,36,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1036,2019-10-06,23.652222222222218,34491.0,0.22399999999999998,0.7759999999999999,0.0,-0.6705,0,False,36,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1037,2019-10-06,23.598055555555554,12378.0,0.0,0.88,0.12,0.4574,0,False,36,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1038,2019-10-06,23.419444444444448,17452.0,0.121,0.831,0.048,-0.5941,0,False,36,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1039,2019-10-06,23.371388888888887,13358.0,0.0,0.858,0.142,0.3595,0,False,36,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1040,2019-10-06,23.094166666666666,14488.0,0.157,0.591,0.252,0.8251,0,False,36,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1041,2019-10-06,22.093055555555555,9228.0,0.0,0.843,0.157,0.4215,0,True,36,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1042,2019-10-06,22.089722222222218,8901.0,0.0,1.0,0.0,0.0,0,True,36,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1043,2019-10-06,22.08833333333333,9157.0,0.0,0.887,0.113,0.3182,0,True,36,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1044,2019-10-06,22.08416666666667,16025.0,0.155,0.845,0.0,-0.29600000000000004,0,True,36,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1045,2019-10-06,22.08138888888889,6631.0,0.0,1.0,0.0,0.0,0,True,36,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1046,2019-10-06,22.05083333333333,19250.0,0.135,0.703,0.162,0.126,0,False,36,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1047,2019-10-06,21.56166666666667,46207.0,0.0,0.905,0.095,0.2481,0,True,36,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1048,2019-10-06,21.549444444444447,20964.0,0.27699999999999997,0.627,0.096,-0.6514,0,True,36,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1049,2019-10-06,20.225833333333334,18197.0,0.0,0.8270000000000001,0.17300000000000001,0.7256,0,False,36,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1050,2019-10-06,18.017777777777773,9012.0,0.0,0.888,0.11199999999999999,0.34,0,True,36,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1051,2019-10-06,17.628055555555555,17044.0,0.0,0.8759999999999999,0.124,0.6588,0,False,36,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1052,2019-10-06,16.70722222222222,29066.0,0.105,0.862,0.034,-0.5848,0,False,36,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1053,2019-10-06,16.70722222222222,17821.0,0.0,0.878,0.122,0.7597,0,False,36,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1054,2019-10-06,14.975555555555555,19476.0,0.064,0.848,0.08800000000000001,-0.1152,0,False,36,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1055,2019-10-06,14.975277777777777,24157.0,0.127,0.826,0.048,-0.5106,0,False,36,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1056,2019-10-06,13.427222222222223,18835.0,0.146,0.7979999999999999,0.055999999999999994,-0.4658,0,False,36,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1057,2019-10-06,13.408888888888885,24421.0,0.0,0.368,0.632,0.8221,0,False,36,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1058,2019-10-06,13.383055555555556,13657.0,0.0,1.0,0.0,0.0,0,True,36,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1059,2019-10-06,13.370277777777776,8930.0,0.11,0.89,0.0,-0.1531,0,True,36,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1060,2019-10-06,13.3625,16779.0,0.21,0.79,0.0,-0.1511,0,False,36,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1061,2019-10-06,13.303333333333333,10509.0,0.0,0.469,0.531,0.8803,0,True,36,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1062,2019-10-06,13.233333333333333,17749.0,0.306,0.331,0.363,0.1759,0,False,36,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1063,2019-10-06,13.154722222222222,15162.0,0.203,0.797,0.0,-0.4215,0,True,36,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1064,2019-10-06,13.144722222222226,10876.0,0.0,0.41700000000000004,0.583,0.4199,0,True,36,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1065,2019-10-06,13.070555555555556,7124.0,0.24100000000000002,0.622,0.13699999999999998,-0.3612,0,True,36,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1066,2019-10-06,13.043055555555556,7275.0,0.0,1.0,0.0,0.0,0,True,36,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1067,2019-10-06,13.038888888888891,6547.0,0.09699999999999999,0.903,0.0,-0.128,0,True,36,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1068,2019-10-06,13.018333333333333,4719.0,0.113,0.474,0.41200000000000003,0.802,0,True,36,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1069,2019-10-06,12.991944444444444,5235.0,0.0,0.573,0.42700000000000005,0.7717,0,True,36,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1070,2019-10-06,1.2961111111111112,26530.0,0.06,0.8109999999999999,0.129,0.5539999999999999,0,False,36,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1071,2019-10-05,23.83805555555556,21357.0,0.07200000000000001,0.847,0.081,-0.1469,0,False,40,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1072,2019-10-05,23.626666666666665,20780.0,0.059000000000000004,0.846,0.095,0.2153,0,False,40,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1073,2019-10-05,23.41527777777777,19992.0,0.0,1.0,0.0,0.0,0,False,40,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1074,2019-10-05,22.689166666666665,51066.0,0.0,0.865,0.135,0.4215,0,True,40,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1075,2019-10-05,20.231944444444444,17173.0,0.0,1.0,0.0,0.0,0,True,40,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1076,2019-10-05,20.2275,20102.0,0.20199999999999999,0.7979999999999999,0.0,-0.5106,0,True,40,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1077,2019-10-05,20.221388888888892,24819.0,0.0,1.0,0.0,0.0,0,True,40,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1078,2019-10-05,19.425555555555555,51066.0,0.095,0.855,0.051,-0.3903,0,False,40,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1079,2019-10-05,19.153611111111108,10096.0,0.23399999999999999,0.426,0.34,0.2481,0,False,40,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1080,2019-10-05,19.105,28996.0,0.11,0.7040000000000001,0.18600000000000003,0.5696,0,False,40,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1081,2019-10-05,18.564166666666665,21524.0,0.096,0.904,0.0,-0.3903,0,False,40,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1082,2019-10-05,16.770833333333332,15577.0,0.617,0.38299999999999995,0.0,-0.7027,0,False,40,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1083,2019-10-05,16.589166666666667,19608.0,0.0,1.0,0.0,0.0,0,False,40,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1084,2019-10-05,16.56833333333333,46261.0,0.0,1.0,0.0,0.0,0,True,40,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1085,2019-10-05,14.289166666666668,36085.0,0.10800000000000001,0.8009999999999999,0.091,-0.2922,0,False,40,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1086,2019-10-05,14.113055555555556,31385.0,0.141,0.75,0.11,-0.1759,0,False,40,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1087,2019-10-05,13.975833333333336,26482.0,0.079,0.7929999999999999,0.127,0.3164,0,False,40,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1088,2019-10-05,13.820833333333333,20011.0,0.233,0.684,0.083,-0.6352,0,False,40,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1089,2019-10-05,4.591111111111111,14149.0,0.0,0.667,0.33299999999999996,0.4574,0,False,40,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1090,2019-10-05,4.287222222222222,10099.0,0.0,0.589,0.41100000000000003,0.4199,0,False,40,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1091,2019-10-05,4.193888888888889,20923.0,0.382,0.618,0.0,-0.4753,0,False,40,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1092,2019-10-05,3.4222222222222216,10055.0,0.0,1.0,0.0,0.0,0,True,40,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1093,2019-10-05,3.4161111111111118,10876.0,0.0,0.41700000000000004,0.583,0.4199,0,False,40,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1094,2019-10-05,3.4077777777777776,9640.0,0.0,0.757,0.243,0.6696,0,True,40,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1095,2019-10-05,3.4075,11731.0,0.0,1.0,0.0,0.0,0,False,40,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1096,2019-10-05,3.379166666666667,15237.0,0.203,0.797,0.0,-0.4215,0,False,40,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1097,2019-10-05,3.3544444444444443,6763.0,0.226,0.774,0.0,-0.3612,0,True,40,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1098,2019-10-05,3.3322222222222213,8324.0,0.0,0.726,0.27399999999999997,0.7506,0,True,40,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1099,2019-10-05,3.2475,7438.0,0.314,0.6859999999999999,0.0,-0.6597,0,True,40,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1100,2019-10-05,3.233611111111111,7473.0,0.134,0.685,0.182,0.1027,0,True,40,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1101,2019-10-05,3.233055555555556,12044.0,0.096,0.7020000000000001,0.20199999999999999,0.34,0,True,40,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1102,2019-10-05,3.221111111111111,12289.0,0.0,0.763,0.237,0.6808,0,True,40,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1103,2019-10-05,3.21,23243.0,0.0,1.0,0.0,0.0,0,True,40,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1104,2019-10-05,3.2022222222222223,19515.0,0.0,1.0,0.0,0.0,0,False,40,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1105,2019-10-05,2.9680555555555554,10261.0,0.0,0.523,0.47700000000000004,0.807,0,False,40,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1106,2019-10-05,2.5194444444444444,10861.0,0.0,0.937,0.063,0.3612,0,False,40,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1107,2019-10-05,2.421944444444444,19892.0,0.155,0.768,0.078,-0.4215,0,False,40,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1108,2019-10-05,2.421944444444444,16392.0,0.06,0.885,0.055,-0.0516,0,False,40,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1109,2019-10-05,2.04,7836.0,0.0,1.0,0.0,0.0,0,True,40,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1110,2019-10-05,0.9230555555555556,19426.0,0.0,1.0,0.0,0.0,0,False,40,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1111,2019-10-04,23.424166666666668,14192.0,0.0,0.858,0.142,0.3595,1,False,32,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1112,2019-10-04,22.56166666666667,7062.0,0.0,0.703,0.297,0.8221,1,False,32,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1113,2019-10-04,22.455277777777773,19142.0,0.255,0.703,0.042,-0.8908,1,False,32,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1114,2019-10-04,22.455277777777773,14554.0,0.212,0.732,0.055,-0.8370000000000001,1,False,32,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1115,2019-10-04,22.26166666666667,46057.0,0.0,1.0,0.0,0.0,1,False,32,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1116,2019-10-04,22.215277777777782,13535.0,0.0,0.94,0.06,0.4215,1,False,32,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1117,2019-10-04,22.044166666666666,23398.0,0.0,0.9440000000000001,0.055999999999999994,0.3612,1,False,32,293.4430109176337,293.3930023424771,293.95912719283245,1.0
1118,2019-10-04,21.995555555555555,9042.0,0.133,0.607,0.26,0.7707,1,False,32,293.4430109176337,293.3930023424771,293.95912719283245,1.0
